first_name,last_name,y_coord,x_coord,det_mfg,det_model,mic_type,refl_type,mic_ht,mic_ht_units,call_id_1,call_id_2,site_id,det_id,night,anpa,cora,coto,epfu,euma,eupe,idph,labl,labo,laci,lano,lase,laxa,myau,myca,myci,myev,mygr,myle,mylu,myse,myso,myth,myve,myvo,myyu,nyfe,nyhu,nyma,pahe,pesu,tabr,epfulano,eumaeupe,eumaidph,eupeidph,eupenyma,lablpahe,labonyhu,labopesu,lacitabr,lanotabr,myarmyev,mycamyvo,mycamyyu,myevmyth,mylumyvo,nyfetabr,reye,my40,q10k,q15k,q25k,q40k,q50k
Todd,Russel,36.48902,-112.34066,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.7,meters,Sonobat 4,Personal Experience,Kaibab National Forest,10390_BurntCorral_SE,2019-06-24 00:00:00,0,,0,1,0,0,0,0,,1,1,,0,,1,0,,,,0,,,1,0,0,0,,,0,1,,1,,,0,,0,,,,0,0,0,,1,,,,,1,1,0,1,0,1
Todd,Russel,36.48902,-112.34066,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.7,meters,Sonobat 4,Personal Experience,Kaibab National Forest,10390_BurntCorral_SE,2019-06-25 00:00:00,1,,0,1,1,0,0,0,,0,1,,0,,1,0,,,,0,,,1,0,0,0,,,0,0,,1,,,0,,0,,,,1,0,1,,1,,,,,1,1,0,1,0,0
Todd,Russel,36.48902,-112.34066,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.7,meters,Sonobat 4,Personal Experience,Kaibab National Forest,10390_BurntCorral_SE,2019-06-26 00:00:00,0,,0,1,1,1,0,0,,1,1,,0,,1,0,,,,0,,,1,0,0,0,,,0,1,,1,,,0,,0,,,,0,0,1,,1,,,,,1,1,1,0,0,0
Todd,Russel,36.48902,-112.34066,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.7,meters,Sonobat 4,Personal Experience,Kaibab National Forest,10390_BurntCorral_SE,2019-06-27 00:00:00,0,,0,1,0,1,0,0,,1,1,,0,,1,0,,,,0,,,1,0,0,0,,,0,0,,1,,,0,,0,,,,0,0,1,,1,,,,,1,0,1,0,0,0
Todd,Russel,36.46688,-112.43856,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.7,meters,Sonobat 4,Personal Experience,Kaibab National Forest,10390_IndianHollow_SW,2019-06-24 00:00:00,0,,0,0,0,0,0,0,,1,1,,0,,1,0,,,,0,,,1,0,0,0,,,0,0,,1,,,0,,0,,,,1,0,0,,0,,,,,0,1,0,1,0,0
Todd,Russel,36.46688,-112.43856,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.7,meters,Sonobat 4,Personal Experience,Kaibab National Forest,10390_IndianHollow_SW,2019-06-25 00:00:00,1,,0,1,0,0,0,0,,1,1,,0,,1,0,,,,0,,,1,0,0,0,,,1,1,,1,,,0,,0,,,,1,0,0,,0,,,,,0,1,1,1,1,0
Todd,Russel,36.46688,-112.43856,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.7,meters,Sonobat 4,Personal Experience,Kaibab National Forest,10390_IndianHollow_SW,2019-06-26 00:00:00,0,,1,1,0,1,0,0,,0,0,,0,,1,0,,,,0,,,1,0,0,0,,,0,1,,1,,,0,,0,,,,0,1,0,,1,,,,,1,1,0,1,0,0
Todd,Russel,36.46688,-112.43856,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.7,meters,Sonobat 4,Personal Experience,Kaibab National Forest,10390_IndianHollow_SW,2019-06-27 00:00:00,0,,0,0,1,1,0,0,,1,1,,0,,1,0,,,,0,,,1,0,0,0,,,0,1,,1,,,0,,0,,,,0,0,0,,1,,,,,0,1,1,1,0,0
Todd,Russel,36.53205,-112.4145,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.7,meters,Sonobat 4,Personal Experience,Kaibab National Forest,10390_PineFlat_NW,2019-06-24 00:00:00,0,,0,0,0,1,0,0,,0,1,,0,,1,0,,,,0,,,1,0,0,0,,,0,1,,1,,,0,,0,,,,0,0,0,,1,,,,,0,1,0,1,0,0
Todd,Russel,36.53205,-112.4145,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.7,meters,Sonobat 4,Personal Experience,Kaibab National Forest,10390_PineFlat_NW,2019-06-25 00:00:00,0,,1,1,0,0,0,0,,1,1,,0,,1,0,,,,0,,,1,0,0,0,,,0,0,,1,,,0,,0,,,,0,0,0,,1,,,,,0,0,0,0,0,0
Todd,Russel,36.53205,-112.4145,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.7,meters,Sonobat 4,Personal Experience,Kaibab National Forest,10390_PineFlat_NW,2019-06-26 00:00:00,0,,0,1,0,0,0,0,,1,1,,0,,1,0,,,,0,,,1,0,0,0,,,0,0,,1,,,0,,0,,,,0,1,0,,1,,,,,1,1,0,1,0,0
Todd,Russel,36.53205,-112.4145,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.7,meters,Sonobat 4,Personal Experience,Kaibab National Forest,10390_PineFlat_NW,2019-06-27 00:00:00,1,,1,1,0,0,0,0,,0,1,,0,,1,0,,,,0,,,1,0,0,0,,,0,1,,1,,,0,,0,,,,0,1,0,,1,,,,,0,0,1,1,0,0
Todd,Russel,36.52492,-112.37899,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.7,meters,Sonobat 4,Personal Experience,Kaibab National Forest,10390_WestLake_NE,2019-06-24 00:00:00,0,,1,1,1,1,0,0,,1,1,,0,,1,0,,,,0,,,1,0,0,0,,,0,0,,1,,,0,,0,,,,1,0,1,,1,,,,,1,1,0,1,0,0
Todd,Russel,36.52492,-112.37899,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.7,meters,Sonobat 4,Personal Experience,Kaibab National Forest,10390_WestLake_NE,2019-06-25 00:00:00,0,,1,1,1,1,0,0,,1,1,,0,,1,0,,,,0,,,1,0,0,0,,,0,0,,1,,,0,,0,,,,0,1,1,,0,,,,,1,1,0,1,0,0
Todd,Russel,36.52492,-112.37899,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.7,meters,Sonobat 4,Personal Experience,Kaibab National Forest,10390_WestLake_NE,2019-06-26 00:00:00,0,,1,1,1,0,0,0,,1,1,,0,,1,0,,,,0,,,1,0,0,0,,,0,0,,1,,,0,,0,,,,1,0,1,,1,,,,,1,1,1,1,0,0
Todd,Russel,36.52492,-112.37899,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.7,meters,Sonobat 4,Personal Experience,Kaibab National Forest,10390_WestLake_NE,2019-06-27 00:00:00,0,,1,1,1,0,0,0,,1,1,,0,,1,1,,,,0,,,1,0,0,0,,,0,1,,1,,,0,,0,,,,1,0,1,,1,,,,,1,1,0,1,0,0
Janae,Thomas,40.5353,-120.7316,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,Lassen National Forest,1082_MahgLk,2019-06-12 00:00:00,0,,1,1,0,0,,0,,0,1,,,,1,0,1,,,1,,,0,,1,0,,,,0,,0,,,,,,,,,0,,,,1,1,,,,1,,,1,0,
Janae,Thomas,40.5353,-120.7316,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,Lassen National Forest,1082_MahgLk,2019-06-13 00:00:00,0,,1,0,0,0,,0,,1,1,,,,1,0,1,,,1,,,1,,1,1,,,,0,,0,,,,,,,,,1,,,,1,0,,,,1,,,1,0,
Janae,Thomas,40.5353,-120.7316,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,Lassen National Forest,1082_MahgLk,2019-06-14 00:00:00,0,,1,0,0,0,,0,,1,1,,,,1,1,1,,,1,,,1,,1,1,,,,0,,0,,,,,,,,,0,,,,1,0,,,,1,,,1,0,
Janae,Thomas,40.5353,-120.7316,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,Lassen National Forest,1082_MahgLk,2019-06-15 00:00:00,0,,1,0,0,0,,0,,0,1,,,,1,0,1,,,1,,,1,,1,1,,,,0,,0,,,,,,,,,1,,,,1,1,,,,1,,,1,1,
Janae,Thomas,40.5353,-120.7316,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,Lassen National Forest,1082_MahgLk,2019-06-16 00:00:00,0,,1,1,0,0,,0,,1,1,,,,1,0,1,,,1,,,1,,1,1,,,,0,,0,,,,,,,,,0,,,,1,0,,,,1,,,1,0,
Janae,Thomas,40.5204,-120.7618,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,Lassen National Forest,1082_PapMdw,2019-06-17 00:00:00,0,,1,0,0,0,,0,,1,1,,,,1,0,1,,,1,,,0,,1,0,,,,0,,0,,,,,,,,,1,,,,1,1,,,,1,,,0,1,
Janae,Thomas,40.5204,-120.7618,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,Lassen National Forest,1082_PapMdw,2019-06-18 00:00:00,0,,0,0,0,0,,0,,1,1,,,,0,0,1,,,1,,,0,,0,0,,,,0,,0,,,,,,,,,0,,,,0,1,,,,1,,,0,0,
Janae,Thomas,40.5204,-120.7618,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,Lassen National Forest,1082_PapMdw,2019-06-19 00:00:00,0,,0,1,0,0,,0,,1,1,,,,0,0,1,,,1,,,0,,0,0,,,,0,,0,,,,,,,,,0,,,,0,0,,,,1,,,1,0,
Janae,Thomas,40.5204,-120.7618,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,Lassen National Forest,1082_PapMdw,2019-06-20 00:00:00,0,,0,1,0,0,,0,,1,1,,,,1,0,1,,,1,,,0,,0,0,,,,0,,0,,,,,,,,,1,,,,1,0,,,,1,,,1,1,
Janae,Thomas,40.521,-120.7546,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,Lassen National Forest,1082_PapTal,2019-06-17 00:00:00,0,,1,0,0,0,,0,,1,1,,,,0,0,1,,,1,,,1,,1,0,,,,0,,0,,,,,,,,,0,,,,1,1,,,,1,,,1,0,
Janae,Thomas,40.521,-120.7546,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,Lassen National Forest,1082_PapTal,2019-06-18 00:00:00,0,,1,0,0,0,,0,,1,1,,,,0,0,1,,,1,,,1,,0,1,,,,0,,0,,,,,,,,,1,,,,1,0,,,,1,,,1,1,
Janae,Thomas,40.521,-120.7546,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,Lassen National Forest,1082_PapTal,2019-06-19 00:00:00,0,,1,0,0,0,,0,,1,1,,,,0,0,1,,,1,,,0,,1,0,,,,0,,0,,,,,,,,,1,,,,0,0,,,,1,,,1,1,
Janae,Thomas,40.521,-120.7546,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,Lassen National Forest,1082_PapTal,2019-06-20 00:00:00,0,,1,1,0,0,,0,,1,1,,,,0,0,1,,,0,,,1,,1,1,,,,0,,0,,,,,,,,,1,,,,1,0,,,,1,,,1,1,
Janae,Thomas,40.4983,-120.81,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,Lassen National Forest,1082_RoopMT,2019-06-11 00:00:00,0,,0,0,0,0,,0,,0,1,,,,1,0,1,,,1,,,1,,1,0,,,,0,,0,,,,,,,,,0,,,,0,0,,,,1,,,1,0,
Janae,Thomas,40.4983,-120.81,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,Lassen National Forest,1082_RoopMT,2019-06-12 00:00:00,0,,0,0,0,0,,0,,0,1,,,,1,0,1,,,1,,,1,,1,0,,,,0,,0,,,,,,,,,0,,,,1,0,,,,1,,,1,0,
Janae,Thomas,40.4983,-120.81,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,Lassen National Forest,1082_RoopMT,2019-06-13 00:00:00,0,,0,0,0,0,,0,,0,1,,,,1,0,1,,,0,,,1,,1,0,,,,0,,0,,,,,,,,,0,,,,0,0,,,,1,,,1,0,
Janae,Thomas,40.4983,-120.81,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,Lassen National Forest,1082_RoopMT,2019-06-14 00:00:00,0,,0,0,0,0,,0,,0,0,,,,1,0,1,,,0,,,1,,0,0,,,,0,,0,,,,,,,,,0,,,,0,1,,,,1,,,1,0,
Janae,Thomas,40.4983,-120.81,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,Lassen National Forest,1082_RoopMT,2019-06-15 00:00:00,0,,0,0,0,0,,0,,0,0,,,,1,0,0,,,0,,,0,,1,0,,,,0,,0,,,,,,,,,0,,,,0,0,,,,1,,,1,0,
Janae,Thomas,40.4983,-120.81,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,Lassen National Forest,1082_RoopMT,2019-06-16 00:00:00,0,,0,0,0,0,,0,,0,0,,,,1,0,1,,,1,,,1,,1,0,,,,0,,0,,,,,,,,,0,,,,0,1,,,,1,,,0,0,
Cassandra,Marszal,41.373497,-123.68274,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Six Rivers National Forest,1194_MosquitoLake,2019-06-10 00:00:00,0,,0,1,0,,,0,,1,1,,,,1,,1,,,1,,,0,,1,1,,,,0,,0,,,,,,,,,1,0,,,1,0,,,,1,,,1,0,0
Cassandra,Marszal,41.373497,-123.68274,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Six Rivers National Forest,1194_MosquitoLake,2019-06-11 00:00:00,0,,1,1,0,,,0,,1,1,,,,1,,1,,,1,,,0,,0,1,,,,0,,0,,,,,,,,,1,0,,,1,0,,,,1,,,1,0,1
Cassandra,Marszal,41.373497,-123.68274,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Six Rivers National Forest,1194_MosquitoLake,2019-06-12 00:00:00,0,,0,1,0,,,0,,1,1,,,,1,,1,,,1,,,1,,0,1,,,,0,,1,,,,,,,,,1,1,,,1,0,,,,0,,,1,0,0
Cassandra,Marszal,41.373497,-123.68274,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Six Rivers National Forest,1194_MosquitoLake,2019-06-13 00:00:00,0,,0,0,0,,,0,,1,1,,,,1,,0,,,1,,,1,,0,1,,,,0,,0,,,,,,,,,0,1,,,1,0,,,,0,,,1,0,0
Cassandra,Marszal,41.32185,-123.66841,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Six Rivers National Forest,1194_TwinLakeNorth,2019-06-10 00:00:00,0,,0,1,0,,,0,,1,1,,,,1,,1,,,1,,,1,,0,1,,,,0,,1,,,,,,,,,0,1,,,0,0,,,,1,,,1,0,0
Cassandra,Marszal,41.32185,-123.66841,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Six Rivers National Forest,1194_TwinLakeNorth,2019-06-11 00:00:00,0,,0,1,0,,,0,,1,1,,,,1,,1,,,1,,,1,,0,1,,,,0,,0,,,,,,,,,1,1,,,1,1,,,,1,,,1,0,0
Cassandra,Marszal,41.32185,-123.66841,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Six Rivers National Forest,1194_TwinLakeNorth,2019-06-12 00:00:00,0,,0,1,0,,,0,,1,1,,,,1,,1,,,1,,,0,,0,1,,,,0,,1,,,,,,,,,0,1,,,0,1,,,,0,,,1,1,0
Cassandra,Marszal,41.32185,-123.66841,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Six Rivers National Forest,1194_TwinLakeNorth,2019-06-13 00:00:00,0,,1,1,0,,,0,,1,1,,,,1,,1,,,1,,,1,,0,1,,,,0,,1,,,,,,,,,0,1,,,1,0,,,,0,,,1,0,0
Mony,Sea,34.60108,-119.33367,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Los Padres National Forest,1334_Chorr Gr,2019-06-29 00:00:00,0,,0,0,,0,,0,,0,0,,0,,1,0,1,,,,,,0,,0,0,,,,1,,0,,,,,,0,,,1,,,,1,1,,,,0,,,0,0,0
Mony,Sea,34.60108,-119.33367,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Los Padres National Forest,1334_Chorr Gr,2019-06-30 00:00:00,0,,0,1,,0,,0,,0,1,,0,,1,0,1,,,,,,0,,0,0,,,,1,,1,,,,,,0,,,0,,,,0,1,,,,0,,,0,0,0
Mony,Sea,34.60108,-119.33367,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Los Padres National Forest,1334_Chorr Gr,2019-07-01 00:00:00,0,,0,1,,0,,0,,0,0,,0,,1,1,1,,,,,,0,,0,0,,,,1,,1,,,,,,1,,,0,,,,1,0,,,,1,,,1,1,0
Mony,Sea,34.60108,-119.33367,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Los Padres National Forest,1334_Chorr Gr,2019-07-02 00:00:00,0,,0,1,,0,,0,,0,0,,0,,1,1,0,,,,,,0,,0,0,,,,1,,0,,,,,,1,,,1,,,,1,1,,,,0,,,1,0,0
Mony,Sea,34.583824,-119.26516,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Los Padres National Forest,1334_John Pt,2019-06-29 00:00:00,0,,1,1,,0,,0,,0,0,,0,,0,0,1,,,,,,1,,0,0,,,,1,,0,,,,,,0,,,1,,,,1,0,,,,0,,,1,0,0
Mony,Sea,34.583824,-119.26516,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Los Padres National Forest,1334_John Pt,2019-06-30 00:00:00,0,,0,1,,0,,0,,0,0,,0,,1,0,1,,,,,,1,,0,1,,,,1,,0,,,,,,0,,,0,,,,1,0,,,,0,,,0,0,0
Mony,Sea,34.583824,-119.26516,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Los Padres National Forest,1334_John Pt,2019-07-01 00:00:00,0,,0,1,,0,,0,,1,0,,0,,1,0,1,,,,,,1,,0,1,,,,1,,1,,,,,,0,,,1,,,,1,0,,,,1,,,1,0,0
Mony,Sea,34.583824,-119.26516,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Los Padres National Forest,1334_John Pt,2019-07-02 00:00:00,0,,1,1,,1,,0,,0,0,,0,,1,0,1,,,,,,1,,0,1,,,,1,,0,,,,,,0,,,0,,,,1,0,,,,1,,,1,0,1
Mony,Sea,34.63461,-119.29351,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Los Padres National Forest,1334_Reys Pk,2019-06-29 00:00:00,0,,0,1,,1,,0,,0,1,,0,,1,1,1,,,,,,0,,0,0,,,,0,,1,,,,,,0,,,1,,,,1,0,,,,1,,,1,0,0
Mony,Sea,34.63461,-119.29351,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Los Padres National Forest,1334_Reys Pk,2019-06-30 00:00:00,0,,0,1,,1,,0,,1,1,,0,,1,0,0,,,,,,0,,0,1,,,,0,,1,,,,,,0,,,1,,,,1,0,,,,1,,,1,0,0
Mony,Sea,34.63461,-119.29351,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Los Padres National Forest,1334_Reys Pk,2019-07-01 00:00:00,0,,0,1,,0,,0,,0,0,,0,,1,0,1,,,,,,0,,0,0,,,,0,,1,,,,,,0,,,0,,,,0,0,,,,0,,,1,0,0
Mony,Sea,34.63461,-119.29351,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Los Padres National Forest,1334_Reys Pk,2019-07-02 00:00:00,0,,0,1,,0,,0,,1,0,,0,,1,1,1,,,,,,0,,0,0,,,,0,,1,,,,,,0,,,0,,,,1,0,,,,0,,,0,0,0
Theresa,Lowe,37.40436,-119.41555,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Sierra National Forest,1462_A2-SW,2019-07-22 00:00:00,0,,0,1,1,0,,0,,1,1,,,,0,0,0,,,0,,,0,,0,0,,,,0,,1,,,,,,,,,0,,,,1,,,,,0,,,1,0,0
Theresa,Lowe,37.40436,-119.41555,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Sierra National Forest,1462_A2-SW,2019-07-23 00:00:00,0,,0,1,1,0,,0,,1,1,,,,1,0,1,,,0,,,1,,0,1,,,,0,,1,,,,,,,,,0,,,,0,,,,,1,,,1,0,1
Theresa,Lowe,37.40436,-119.41555,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Sierra National Forest,1462_A2-SW,2019-07-24 00:00:00,0,,0,1,1,0,,0,,1,1,,,,1,0,0,,,0,,,1,,0,0,,,,0,,1,,,,,,,,,0,,,,0,,,,,1,,,1,0,0
Theresa,Lowe,37.40436,-119.41555,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Sierra National Forest,1462_A2-SW,2019-07-25 00:00:00,0,,0,1,1,0,,0,,1,1,,,,1,0,0,,,0,,,0,,0,0,,,,0,,1,,,,,,,,,1,,,,1,,,,,0,,,1,0,0
Theresa,Lowe,37.46866,-119.3302,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Sierra National Forest,1462_B3-NE,2019-07-22 00:00:00,0,,0,1,0,0,,0,,0,0,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0,,,,,,,,,0,,,,1,,,,,0,,,1,0,0
Theresa,Lowe,37.46866,-119.3302,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Sierra National Forest,1462_B3-NE,2019-07-23 00:00:00,0,,0,1,0,0,,0,,0,0,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0,,,,,,,,,0,,,,1,,,,,0,,,0,0,0
Theresa,Lowe,37.46866,-119.3302,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Sierra National Forest,1462_B3-NE,2019-07-24 00:00:00,0,,0,1,0,0,,0,,0,0,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0,,,,,,,,,0,,,,0,,,,,0,,,0,0,0
Theresa,Lowe,37.46866,-119.3302,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Sierra National Forest,1462_B3-NE,2019-07-25 00:00:00,0,,0,1,0,0,,0,,0,0,,,,1,0,0,,,0,,,1,,0,0,,,,0,,0,,,,,,,,,0,,,,0,,,,,0,,,0,0,0
Theresa,Lowe,37.45342,-119.42684,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Sierra National Forest,1462_B4-NW,2019-07-26 00:00:00,0,,0,1,1,0,,0,,0,1,,,,1,0,1,,,0,,,0,,0,0,,,,0,,1,,,,,,,,,0,,,,0,,,,,1,,,1,0,0
Theresa,Lowe,37.45342,-119.42684,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Sierra National Forest,1462_B4-NW,2019-07-27 00:00:00,0,,0,1,1,0,,0,,0,1,,,,1,1,1,,,0,,,0,,0,0,,,,0,,1,,,,,,,,,1,,,,0,,,,,0,,,1,0,0
Theresa,Lowe,37.45342,-119.42684,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Sierra National Forest,1462_B4-NW,2019-07-28 00:00:00,0,,0,1,0,0,,0,,0,1,,,,1,0,0,,,0,,,0,,0,1,,,,0,,1,,,,,,,,,1,,,,1,,,,,0,,,1,0,0
Theresa,Lowe,37.45342,-119.42684,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Sierra National Forest,1462_B4-NW,2019-07-29 00:00:00,0,,0,0,0,0,,0,,0,0,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0,,,,,,,,,0,,,,0,,,,,0,,,0,0,0
Theresa,Lowe,37.40093,-119.38051,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Sierra National Forest,1462_D2-SE,2019-07-22 00:00:00,0,,0,1,0,0,,0,,0,1,,,,1,0,1,,,0,,,0,,0,1,,,,0,,1,,,,,,,,,1,,,,1,,,,,0,,,1,0,0
Theresa,Lowe,37.40093,-119.38051,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Sierra National Forest,1462_D2-SE,2019-07-23 00:00:00,0,,0,1,1,0,,0,,0,1,,,,1,0,0,,,0,,,1,,0,0,,,,0,,1,,,,,,,,,0,,,,0,,,,,0,,,1,0,0
Theresa,Lowe,37.40093,-119.38051,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Sierra National Forest,1462_D2-SE,2019-07-24 00:00:00,0,,0,1,0,0,,0,,0,1,,,,1,0,0,,,0,,,0,,0,1,,,,0,,1,,,,,,,,,0,,,,1,,,,,0,,,1,0,0
Theresa,Lowe,37.40093,-119.38051,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Sierra National Forest,1462_D2-SE,2019-07-25 00:00:00,0,,0,1,1,0,,0,,0,1,,,,1,0,0,,,0,,,1,,0,0,,,,0,,1,,,,,,,,,1,,,,1,,,,,0,,,1,0,0
Todd,Russel,36.6513,-112.46875,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.7,meters,Sonobat 4,Personal Experience,Kaibab National Forest,150_Intersection_SE,2019-06-20 00:00:00,0,,0,1,0,0,0,0,,0,1,,,,0,0,,,,0,,,0,0,0,0,,,0,0,,1,,,0,,0,,,,0,0,0,,0,,,,,0,0,0,0,0,0
Todd,Russel,36.6513,-112.46875,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.7,meters,Sonobat 4,Personal Experience,Kaibab National Forest,150_Intersection_SE,2019-06-21 00:00:00,0,,0,1,0,0,0,0,,1,0,,,,1,0,,,,0,,,1,0,0,0,,,0,0,,1,,,0,,0,,,,1,0,0,,0,,,,,1,0,0,1,0,0
