STATECODE,HUC4CODE,HUC8CODE,HUCNAME,YEAR,PS-ToPop,PS-WGWTo,PS-WSWTo,PS-WTotl,PS-DelDO,PS-DelCO,PS-DelIN,PS-DelPT,PS-DelTO,,,,,,,,,,
49,1403,14030002,Upper Dolores,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1403,14030003,San Miguel,2000,5.993,0.20,0.72,0.92,1.08,--,--,--,1.08,,,,,,,,,,
08,1403,14030004,Lower Dolores,2000,0.000,0.00,0.00,0.00,0.00,--,--,--,0.00,,,,,,,,,,
49,1403,14030004,Lower Dolores,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1403,14030005,Upper Colorado-Kane Springs,2000,0.000,0.00,0.00,0.00,0.00,--,--,--,0.00,,,,,,,,,,
49,1403,14030005,Upper Colorado-Kane Springs,2000,7.585,3.52,0.00,3.52,1.64,0.94,0.00,0.00,2.58,,,,,,,,,,
56,1404,14040101,Upper Green,2000,1.565,1.48,0.03,1.51,0.34,0.00,0.00,0.00,0.34,,,,,,,,,,
56,1404,14040102,New Fork,2000,1.480,0.00,2.25,2.25,1.19,0.00,0.00,0.00,1.19,,,,,,,,,,
56,1404,14040103,Upper Green-Slate,2000,8.245,0.00,8.99,8.99,4.74,0.00,0.00,0.00,4.74,,,,,,,,,,
56,1404,14040104,Big Sandy,2000,0.080,0.02,0.00,0.02,0.01,0.00,0.00,0.00,0.01,,,,,,,,,,
56,1404,14040105,Bitter,2000,22.510,0.00,5.40,5.40,2.85,0.00,0.00,0.00,2.85,,,,,,,,,,
08,1404,14040106,Upper Green-Flaming Gorge Reservoir,2000,0.000,0.00,0.00,0.00,0.00,--,--,--,0.00,,,,,,,,,,
49,1404,14040106,Upper Green-Flaming Gorge Reservoir,2000,0.500,0.34,0.09,0.43,0.29,0.07,0.00,0.00,0.36,,,,,,,,,,
56,1404,14040106,Upper Green-Flaming Gorge Reservoir,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
49,1404,14040107,Blacks Fork,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
56,1404,14040107,Blacks Fork,2000,6.820,0.20,2.45,2.66,1.40,0.00,0.00,0.00,1.40,,,,,,,,,,
49,1404,14040108,Muddy,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
56,1404,14040108,Muddy,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1404,14040109,Vermilion,2000,0.000,0.00,0.00,0.00,0.00,--,--,--,0.00,,,,,,,,,,
56,1404,14040109,Vermilion,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
56,1404,14040200,Great Divide Closed Basin,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1405,14050001,Upper Yampa,2000,22.760,0.45,8.15,8.60,3.56,--,--,--,3.56,,,,,,,,,,
08,1405,14050002,Lower Yampa,2000,0.000,0.00,0.00,0.00,0.00,--,--,--,0.00,,,,,,,,,,
08,1405,14050003,Little Snake,2000,0.000,0.00,0.00,0.00,0.00,--,--,--,0.00,,,,,,,,,,
56,1405,14050003,Little Snake,2000,0.504,0.00,0.12,0.12,0.07,0.00,0.00,0.00,0.07,,,,,,,,,,
56,1405,14050004,Muddy,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1405,14050005,Upper White,2000,2.464,0.20,0.57,0.77,0.27,--,--,--,0.27,,,,,,,,,,
08,1405,14050006,Piceance-Yellow,2000,0.000,0.00,0.00,0.00,0.00,--,--,--,0.00,,,,,,,,,,
08,1405,14050007,Lower White,2000,2.016,0.16,0.47,0.63,0.45,--,--,--,0.45,,,,,,,,,,
49,1405,14050007,Lower White,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1406,14060001,Lower Green-Diamond,2000,0.000,0.00,0.00,0.00,0.00,--,--,--,0.00,,,,,,,,,,
49,1406,14060001,Lower Green-Diamond,2000,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
49,1406,14060002,Ashley-Brush,2000,19.554,4.55,0.41,4.97,2.94,1.30,0.01,0.00,4.25,,,,,,,,,,
49,1406,14060003,Duchesne,2000,16.719,3.36,0.49,3.86,3.93,0.25,0.47,0.00,4.65,,,,,,,,,,
49,1406,14060004,Strawberry,2000,1.039,0.13,2.03,2.16,0.20,0.11,0.00,0.00,0.31,,,,,,,,,,
49,1406,14060005,Lower Green-Desolation Canyon,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
49,1406,14060006,Willow,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
49,1406,14060007,Price,2000,21.560,3.90,3.41,7.31,4.25,1.38,0.39,0.33,6.34,,,,,,,,,,
49,1406,14060008,Lower Green,2000,1.056,0.06,0.33,0.38,0.12,0.20,0.00,0.00,0.33,,,,,,,,,,
49,1406,14060009,San Rafael,2000,7.820,0.84,1.13,1.97,1.73,0.03,0.04,0.00,1.80,,,,,,,,,,
49,1407,14070001,Upper Lake Powell,2000,0.959,0.38,0.01,0.39,0.12,0.22,0.00,0.00,0.35,,,,,,,,,,
49,1407,14070002,Muddy,2000,0.300,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.07,,,,,,,,,,
49,1407,14070003,Fremont,2000,2.024,1.02,0.00,1.02,0.65,0.12,0.03,0.00,0.81,,,,,,,,,,
49,1407,14070004,Dirty Devil,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
49,1407,14070005,Escalante,2000,0.960,0.40,0.00,0.40,0.37,0.02,0.00,0.00,0.39,,,,,,,,,,
04,1407,14070006,Lower Lake Powell,2000,8.857,1.59,0.29,1.88,1.37,0.36,0.00,0.00,1.73,,,,,,,,,,
49,1407,14070006,Lower Lake Powell,2000,0.540,0.12,0.00,0.12,0.07,0.00,0.04,0.00,0.11,,,,,,,,,,
04,1407,14070007,Paria,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
49,1407,14070007,Paria,2000,0.885,0.56,0.00,0.56,0.22,0.06,0.00,0.00,0.28,,,,,,,,,,
08,1408,14080101,Upper San Juan,2000,7.364,0.24,2.28,2.51,0.84,--,--,--,0.84,,,,,,,,,,
35,1408,14080101,Upper San Juan,2000,15.004,0.00,1.97,1.97,1.40,0.00,0.00,0.00,1.40,,,,,,,,,,
08,1408,14080102,Piedra,2000,0.000,0.00,0.00,0.00,0.39,--,--,--,0.39,,,,,,,,,,
35,1408,14080103,Blanco Canyon,2000,0.225,0.03,0.00,0.03,0.01,0.00,0.00,0.00,0.01,,,,,,,,,,
08,1408,14080104,Animas,2000,23.226,1.27,5.99,7.25,3.42,--,--,--,3.42,,,,,,,,,,
35,1408,14080104,Animas,2000,38.076,0.03,9.90,9.93,4.28,0.00,0.00,0.00,4.28,,,,,,,,,,
04,1408,14080105,Middle San Juan,2000,0.768,0.10,0.00,0.10,0.09,0.00,0.00,0.00,0.09,,,,,,,,,,
08,1408,14080105,Middle San Juan,2000,0.000,0.00,0.00,0.00,0.01,--,--,--,0.01,,,,,,,,,,
35,1408,14080105,Middle San Juan,2000,37.963,0.00,7.17,7.17,5.64,0.00,0.00,0.00,5.64,,,,,,,,,,
04,1408,14080106,Chaco,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
35,1408,14080106,Chaco,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1408,14080107,Mancos,2000,3.913,0.00,1.39,1.39,0.83,--,--,--,0.83,,,,,,,,,,
35,1408,14080107,Mancos,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
04,1408,14080201,Lower San Juan-Four Corners,2000,0.971,0.13,0.00,0.13,0.11,0.01,0.00,0.00,0.12,,,,,,,,,,
08,1408,14080201,Lower San Juan-Four Corners,2000,0.000,0.00,0.00,0.00,0.00,--,--,--,0.00,,,,,,,,,,
35,1408,14080201,Lower San Juan-Four Corners,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
49,1408,14080201,Lower San Juan-Four Corners,2000,4.880,0.19,1.06,1.26,0.70,0.11,0.00,0.00,0.82,,,,,,,,,,
08,1408,14080202,Mcelmo,2000,17.956,0.00,6.36,6.36,2.65,--,--,--,2.65,,,,,,,,,,
49,1408,14080202,Mcelmo,2000,0.150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1408,14080203,Montezuma,2000,1.050,0.00,0.33,0.33,0.12,--,--,--,0.12,,,,,,,,,,
49,1408,14080203,Montezuma,2000,2.000,0.75,0.00,0.75,0.37,0.04,0.01,0.00,0.43,,,,,,,,,,
04,1408,14080204,Chinle,2000,19.952,2.75,0.00,2.75,2.42,0.16,0.00,0.00,2.58,,,,,,,,,,
35,1408,14080204,Chinle,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
49,1408,14080204,Chinle,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
04,1408,14080205,Lower San Juan,2000,0.589,0.09,0.00,0.09,0.08,0.01,0.00,0.00,0.09,,,,,,,,,,
49,1408,14080205,Lower San Juan,2000,0.350,0.09,0.03,0.12,0.03,0.02,0.00,0.00,0.06,,,,,,,,,,
04,1501,15010001,Lower Colorado-Marble Canyon,2000,0.686,0.12,0.02,0.15,0.09,0.04,0.00,0.00,0.13,,,,,,,,,,
04,1501,15010002,Grand Canyon,2000,0.528,0.15,0.00,0.15,0.13,0.00,0.00,0.00,0.13,,,,,,,,,,
04,1501,15010003,Kanab,2000,1.287,0.25,0.03,0.28,0.22,0.03,0.00,0.00,0.26,,,,,,,,,,
49,1501,15010003,Kanab,2000,3.847,2.63,0.00,2.63,1.15,0.26,0.01,0.00,1.42,,,,,,,,,,
04,1501,15010004,Havasu Canyon,2000,6.497,1.17,0.22,1.39,0.87,0.39,0.00,0.00,1.27,,,,,,,,,,
04,1501,15010005,Lake Mead,2000,0.974,0.28,0.01,0.29,0.26,0.01,0.00,0.00,0.27,,,,,,,,,,
32,1501,15010005,Lake Mead,2000,2.144,0.19,385.09,385.28,0.26,0.76,0.00,0.00,1.02,,,,,,,,,,
04,1501,15010006,Grand Wash,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
32,1501,15010006,Grand Wash,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
04,1501,15010007,Hualapai Wash,2000,33.820,9.83,0.25,10.08,7.67,1.56,0.00,0.00,9.23,,,,,,,,,,
49,1501,15010008,Upper Virgin,2000,76.020,25.19,15.04,40.23,19.55,9.09,0.49,0.00,29.13,,,,,,,,,,
04,1501,15010009,Fort Pearce Wash,2000,4.678,1.37,0.03,1.40,1.17,0.12,0.00,0.00,1.29,,,,,,,,,,
49,1501,15010009,Fort Pearce Wash,2000,8.860,0.45,0.00,0.45,1.26,0.00,0.00,0.00,1.26,,,,,,,,,,
04,1501,15010010,Lower Virgin,2000,2.799,0.82,0.02,0.84,0.73,0.04,0.00,0.00,0.77,,,,,,,,,,
32,1501,15010010,Lower Virgin,2000,10.426,4.07,0.00,4.07,1.48,2.01,0.04,0.00,3.53,,,,,,,,,,
49,1501,15010010,Lower Virgin,2000,4.860,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.70,,,,,,,,,,
32,1501,15010011,White,2000,0.717,0.24,0.00,0.24,0.13,0.07,0.00,0.00,0.20,,,,,,,,,,
32,1501,15010012,Muddy,2000,4.513,1.84,0.00,1.84,0.64,0.49,0.02,0.00,1.15,,,,,,,,,,
32,1501,15010013,Meadow Valley Wash,2000,2.266,0.56,0.00,0.56,0.44,0.20,0.00,0.00,0.64,,,,,,,,,,
49,1501,15010013,Meadow Valley Wash,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
04,1501,15010014,Detrital Wash,2000,1.285,0.37,0.01,0.38,0.33,0.02,0.00,0.00,0.35,,,,,,,,,,
32,1501,15010015,Las Vegas Wash,2000,1309.060,39.19,0.00,39.19,185.28,89.51,30.55,1.69,307.03,,,,,,,,,,
04,1502,15020001,Little Colorado Headwaters,2000,4.703,0.64,0.00,0.64,0.54,0.06,0.00,0.00,0.59,,,,,,,,,,
35,1502,15020001,Little Colorado Headwaters,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
04,1502,15020002,Upper Little Colorado,2000,5.300,0.74,0.00,0.74,0.56,0.13,0.00,0.00,0.70,,,,,,,,,,
35,1502,15020002,Upper Little Colorado,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
04,1502,15020003,Carrizo Wash,2000,0.091,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.01,,,,,,,,,,
35,1502,15020003,Carrizo Wash,2000,0.162,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.01,,,,,,,,,,
04,1502,15020004,Zuni,2000,0.200,0.02,0.00,0.02,0.02,0.00,0.00,0.00,0.02,,,,,,,,,,
35,1502,15020004,Zuni,2000,8.465,0.98,0.00,0.98,0.70,0.00,0.00,0.00,0.70,,,,,,,,,,
04,1502,15020005,Silver,2000,31.653,4.54,0.00,4.54,3.59,0.90,0.00,0.00,4.48,,,,,,,,,,
04,1502,15020006,Upper Puerco,2000,7.794,1.06,0.00,1.06,0.74,0.25,0.00,0.00,0.99,,,,,,,,,,
35,1502,15020006,Upper Puerco,2000,22.048,4.23,0.00,4.23,2.57,0.00,0.00,0.00,2.57,,,,,,,,,,
04,1502,15020007,Lower Puerco,2000,2.276,0.31,0.00,0.31,0.21,0.08,0.00,0.00,0.29,,,,,,,,,,
04,1502,15020008,Middle Little Colorado,2000,15.065,2.24,0.07,2.31,1.89,0.35,0.00,0.00,2.24,,,,,,,,,,
04,1502,15020009,Leroux Wash,2000,1.140,0.15,0.00,0.15,0.12,0.01,0.00,0.00,0.13,,,,,,,,,,
04,1502,15020010,Chevelon Canyon,2000,3.136,0.45,0.00,0.45,0.43,0.02,0.00,0.00,0.45,,,,,,,,,,
04,1502,15020011,Cottonwood Wash,2000,5.369,0.75,0.00,0.75,0.70,0.02,0.00,0.00,0.72,,,,,,,,,,
04,1502,15020012,Corn-Oraibi,2000,2.179,0.31,0.01,0.33,0.31,0.01,0.00,0.00,0.33,,,,,,,,,,
04,1502,15020013,Polacca Wash,2000,7.368,1.05,0.00,1.05,1.01,0.03,0.00,0.00,1.04,,,,,,,,,,
04,1502,15020014,Jadito Wash,2000,3.494,0.50,0.00,0.50,0.49,0.01,0.00,0.00,0.50,,,,,,,,,,
04,1502,15020015,Canyon Diablo,2000,59.316,10.69,2.01,12.70,9.26,2.32,0.00,0.00,11.58,,,,,,,,,,
04,1502,15020016,Lower Little Colorado,2000,1.536,0.28,0.06,0.34,0.30,0.01,0.00,0.00,0.31,,,,,,,,,,
04,1502,15020017,Dinnebito Wash,2000,1.309,0.19,0.01,0.20,0.20,0.00,0.00,0.00,0.20,,,,,,,,,,
04,1502,15020018,Moenkopi Wash,2000,13.234,2.31,0.38,2.69,2.23,0.25,0.00,0.00,2.48,,,,,,,,,,
04,1503,15030101,Havasu-Mohave Lake,2000,84.874,24.72,0.63,25.35,21.34,1.85,0.00,0.00,23.19,,,,,,,,,,
06,1503,15030101,Havasu-Mohave Lake,2000,4.068,2.48,0.00,2.48,0.59,0.00,0.00,0.00,0.59,,,,,,,,,,
32,1503,15030101,Havasu-Mohave Lake,2000,6.489,0.00,3.12,3.12,2.07,0.84,0.22,0.00,3.14,,,,,,,,,,
06,1503,15030102,Piute Wash,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
32,1503,15030102,Piute Wash,2000,0.545,0.13,0.00,0.13,0.15,0.03,0.00,0.00,0.18,,,,,,,,,,
04,1503,15030103,Sacramento Wash,2000,12.442,3.62,0.09,3.71,3.23,0.17,0.00,0.00,3.40,,,,,,,,,,
04,1503,15030104,Imperial Reservoir,2000,6.927,2.04,0.10,2.14,1.89,0.06,0.00,0.00,1.95,,,,,,,,,,
06,1503,15030104,Imperial Reservoir,2000,6.786,1.72,0.00,1.72,0.87,0.00,0.00,0.00,0.87,,,,,,,,,,
04,1503,15030105,Bouse Wash,2000,1.387,0.45,0.00,0.45,0.40,0.01,0.00,0.00,0.41,,,,,,,,,,
04,1503,15030106,Tyson Wash,2000,2.475,0.80,0.00,0.80,0.65,0.08,0.00,0.00,0.73,,,,,,,,,,
04,1503,15030107,Lower Colorado,2000,2.724,0.18,0.43,0.61,0.43,0.11,0.00,0.00,0.54,,,,,,,,,,
06,1503,15030107,Lower Colorado,2000,0.393,0.10,0.00,0.10,0.04,0.00,0.00,0.00,0.04,,,,,,,,,,
04,1503,15030108,Yuma Desert,2000,114.516,7.73,17.85,25.58,18.04,5.09,0.00,0.00,23.13,,,,,,,,,,
04,1503,15030201,Big Sandy,2000,1.319,0.35,0.01,0.36,0.31,0.02,0.00,0.00,0.34,,,,,,,,,,
04,1503,15030202,Burro,2000,0.226,0.04,0.00,0.04,0.04,0.00,0.00,0.00,0.04,,,,,,,,,,
04,1503,15030203,Santa Maria,2000,3.083,0.59,0.00,0.59,0.53,0.06,0.00,0.00,0.58,,,,,,,,,,
04,1503,15030204,Bill Williams,2000,0.080,0.02,0.00,0.02,0.02,0.00,0.00,0.00,0.02,,,,,,,,,,
35,1504,15040001,Upper Gila,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
04,1504,15040002,Upper Gila-Mangas,2000,2.750,0.65,0.00,0.65,0.57,0.07,0.00,0.00,0.64,,,,,,,,,,
35,1504,15040002,Upper Gila-Mangas,2000,0.405,0.06,0.00,0.06,0.04,0.00,0.00,0.00,0.04,,,,,,,,,,
04,1504,15040003,Animas Valley,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
35,1504,15040003,Animas Valley,2000,3.379,0.82,0.00,0.82,0.57,0.00,0.00,0.00,0.57,,,,,,,,,,
04,1504,15040004,San Francisco,2000,4.034,0.93,0.00,0.93,0.83,0.09,0.00,0.00,0.92,,,,,,,,,,
35,1504,15040004,San Francisco,2000,0.521,0.16,0.00,0.16,0.15,0.00,0.00,0.00,0.15,,,,,,,,,,
04,1504,15040005,Upper Gila-San Carlos Reservoir,2000,25.263,4.74,0.00,4.74,3.74,0.93,0.00,0.00,4.67,,,,,,,,,,
04,1504,15040006,San Simon,2000,1.407,0.26,0.00,0.26,0.24,0.01,0.00,0.00,0.25,,,,,,,,,,
35,1504,15040006,San Simon,2000,0.122,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.01,,,,,,,,,,
04,1504,15040007,San Carlos,2000,7.182,1.19,0.00,1.19,0.95,0.22,0.00,0.00,1.18,,,,,,,,,,
04,1505,15050100,Middle Gila,2000,879.934,64.33,173.06,237.39,166.00,49.59,0.00,0.00,215.59,,,,,,,,,,
04,1505,15050201,Willcox Playa,2000,9.400,1.66,0.00,1.66,1.35,0.19,0.00,0.00,1.54,,,,,,,,,,
04,1505,15050202,Upper San Pedro,2000,67.043,11.83,0.00,11.83,8.87,1.95,0.00,0.00,10.82,,,,,,,,,,
04,1505,15050203,Lower San Pedro,2000,4.778,0.99,0.15,1.13,0.87,0.18,0.00,0.00,1.05,,,,,,,,,,
04,1505,15050301,Upper Santa Cruz,2000,498.691,118.30,0.15,118.44,87.96,19.30,0.00,0.00,107.27,,,,,,,,,,
04,1505,15050302,Rillito,2000,292.786,68.18,0.00,68.18,46.25,15.42,0.00,0.00,61.68,,,,,,,,,,
04,1505,15050303,Lower Santa Cruz,2000,64.664,13.64,1.88,15.53,9.49,4.88,0.00,0.00,14.37,,,,,,,,,,
04,1505,15050304,Brawley Wash,2000,47.210,11.00,0.00,11.00,6.27,3.68,0.00,0.00,9.94,,,,,,,,,,
04,1505,15050305,Aguirre Valley,2000,0.171,0.03,0.00,0.03,0.03,0.00,0.00,0.00,0.03,,,,,,,,,,
04,1505,15050306,Santa Rosa Wash,2000,1.560,0.33,0.03,0.36,0.33,0.01,0.00,0.00,0.34,,,,,,,,,,
04,1506,15060101,Black,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
04,1506,15060102,White,2000,7.977,1.15,0.00,1.15,1.08,0.07,0.00,0.00,1.14,,,,,,,,,,
04,1506,15060103,Upper Salt,2000,15.272,2.34,0.00,2.34,2.21,0.11,0.00,0.00,2.32,,,,,,,,,,
04,1506,15060104,Carrizo,2000,0.701,0.11,0.00,0.11,0.11,0.00,0.00,0.00,0.11,,,,,,,,,,
04,1506,15060105,Tonto,2000,6.735,1.04,0.00,1.04,0.84,0.19,0.00,0.00,1.03,,,,,,,,,,
04,1506,15060106,Lower Salt,2000,906.347,51.99,195.69,247.68,179.54,44.90,0.00,0.00,224.44,,,,,,,,,,
04,1506,15060201,Big Chino-Williamson Valley,2000,6.105,1.17,0.02,1.19,1.09,0.08,0.00,0.00,1.17,,,,,,,,,,
04,1506,15060202,Upper Verde,2000,88.774,16.94,0.25,17.18,14.36,2.53,0.00,0.00,16.89,,,,,,,,,,
04,1506,15060203,Lower Verde,2000,40.146,4.07,5.01,9.08,6.85,1.60,0.00,0.00,8.45,,,,,,,,,,
04,1507,15070101,Lower Gila-Painted Rock Reservoir,2000,60.805,3.48,13.14,16.61,14.46,0.59,0.00,0.00,15.06,,,,,,,,,,
04,1507,15070102,Agua Fria,2000,1272.238,77.66,267.08,344.74,287.93,25.03,0.00,0.00,312.96,,,,,,,,,,
04,1507,15070103,Hassayampa,2000,15.357,1.20,2.79,3.99,3.07,0.59,0.00,0.00,3.67,,,,,,,,,,
04,1507,15070104,Centennial Wash,2000,5.166,0.64,0.84,1.48,1.14,0.20,0.00,0.00,1.35,,,,,,,,,,
04,1507,15070201,Lower Gila,2000,26.093,1.76,4.07,5.83,5.22,0.04,0.00,0.00,5.27,,,,,,,,,,
04,1507,15070202,Tenmile Wash,2000,2.993,0.68,0.01,0.70,0.63,0.00,0.00,0.00,0.63,,,,,,,,,,
04,1507,15070203,San Cristobal Wash,2000,0.432,0.04,0.04,0.09,0.09,0.00,0.00,0.00,0.09,,,,,,,,,,
04,1508,15080101,San Simon Wash,2000,4.471,1.04,0.00,1.04,0.94,0.00,0.00,0.00,0.94,,,,,,,,,,
04,1508,15080102,Rio Sonoyta,2000,0.227,0.06,0.00,0.06,0.06,0.00,0.00,0.00,0.06,,,,,,,,,,
04,1508,15080103,Tule Desert,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
04,1508,15080200,Rio De La Concepcion,2000,0.104,0.02,0.00,0.02,0.02,0.00,0.00,0.00,0.02,,,,,,,,,,
04,1508,15080301,Whitewater Draw,2000,20.204,3.54,0.00,3.54,2.47,0.77,0.00,0.00,3.24,,,,,,,,,,
04,1508,15080302,San Bernardino Valley,2000,0.075,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.01,,,,,,,,,,
35,1508,15080302,San Bernardino Valley,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
35,1508,15080303,Cloverdale,2000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1401,14010001,Colorado Headwaters,2005,14.249,1.58,1.47,3.05,2.20,--,--,0.00,2.20,,,,,,,,,,
08,1401,14010002,Blue,2005,23.455,3.32,3.51,6.83,5.67,--,--,0.00,5.67,,,,,,,,,,
08,1401,14010003,Eagle,2005,36.988,3.42,5.45,8.87,5.71,--,--,0.00,5.71,,,,,,,,,,
08,1401,14010004,Roaring Fork,2005,37.377,2.95,9.25,12.20,7.69,--,--,0.00,7.69,,,,,,,,,,
08,1401,14010005,Colorado Headwaters-Plateau,2005,138.093,0.48,25.98,26.47,10.75,--,--,0.00,10.75,,,,,,,,,,
49,1401,14010005,Colorado Headwaters-Plateau,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1401,14010006,Parachute-Roan,2005,0.000,0.00,0.00,0.00,0.00,--,--,0.00,0.00,,,,,,,,,,
08,1402,14020001,East-Taylor,2005,3.621,0.40,0.84,1.24,0.34,--,--,0.00,0.34,,,,,,,,,,
08,1402,14020002,Upper Gunnison,2005,1.410,0.19,0.13,0.33,0.61,--,--,0.00,0.61,,,,,,,,,,
08,1402,14020003,Tomichi,2005,5.170,1.57,0.21,1.78,0.92,--,--,0.00,0.92,,,,,,,,,,
08,1402,14020004,North Fork Gunnison,2005,1.030,0.00,0.36,0.36,0.28,--,--,0.00,0.28,,,,,,,,,,
08,1402,14020005,Lower Gunnison,2005,13.457,0.17,2.28,2.44,3.70,--,--,0.00,3.70,,,,,,,,,,
08,1402,14020006,Uncompahgre,2005,42.806,0.47,12.63,13.10,4.91,--,--,0.00,4.91,,,,,,,,,,
08,1403,14030001,Westwater Canyon,2005,0.000,0.00,0.00,0.00,0.00,--,--,0.00,0.00,,,,,,,,,,
49,1403,14030001,Westwater Canyon,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1403,14030002,Upper Dolores,2005,3.332,0.01,1.66,1.67,0.73,--,--,0.00,0.73,,,,,,,,,,
49,1403,14030002,Upper Dolores,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1403,14030003,San Miguel,2005,6.529,0.08,1.02,1.10,0.66,--,--,0.00,0.66,,,,,,,,,,
08,1403,14030004,Lower Dolores,2005,0.000,0.00,0.00,0.00,0.00,--,--,0.00,0.00,,,,,,,,,,
49,1403,14030004,Lower Dolores,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1403,14030005,Upper Colorado-Kane Springs,2005,0.000,0.00,0.00,0.00,0.00,--,--,0.00,0.00,,,,,,,,,,
49,1403,14030005,Upper Colorado-Kane Springs,2005,8.425,3.15,0.00,3.15,1.74,1.02,0.00,0.00,2.76,,,,,,,,,,
56,1404,14040101,Upper Green,2005,1.935,0.76,0.03,0.80,0.41,--,--,0.00,0.41,,,,,,,,,,
56,1404,14040102,New Fork,2005,1.560,0.13,1.08,1.21,0.64,--,--,0.00,0.64,,,,,,,,,,
56,1404,14040103,Upper Green-Slate,2005,8.329,0.00,9.62,9.62,5.08,--,--,0.00,5.08,,,,,,,,,,
56,1404,14040104,Big Sandy,2005,0.080,0.02,0.00,0.02,0.01,--,--,0.00,0.01,,,,,,,,,,
56,1404,14040105,Bitter,2005,23.080,0.03,5.54,5.57,2.94,--,--,0.00,2.94,,,,,,,,,,
08,1404,14040106,Upper Green-Flaming Gorge Reservoir,2005,0.000,0.00,0.00,0.00,0.00,--,--,0.00,0.00,,,,,,,,,,
49,1404,14040106,Upper Green-Flaming Gorge Reservoir,2005,0.627,0.41,0.09,0.50,0.33,0.06,0.00,0.00,0.39,,,,,,,,,,
56,1404,14040106,Upper Green-Flaming Gorge Reservoir,2005,0.000,0.00,0.00,0.00,0.00,--,--,0.00,0.00,,,,,,,,,,
