first_name,last_name,y_coord,x_coord,det_mfg,det_model,mic_type,refl_type,mic_ht,mic_ht_units,call_id_1,call_id_2,site_id,det_id,night,anpa,coto,epfu,euma,eupe,labl,labo,laci,lano,myca,myci,myev,mylu,myse,myso,myth,myvo,myyu,nyhu,pahe,pesu,tabr
Lauren,Hoyle,39.493,-121.041,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.5,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2483_SW,2017-07-13 00:00:00,0,0,0,0,0,0,,0,0,1,0,1,0,,,0,0,1,,0,,0
Lauren,Hoyle,39.493,-121.041,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.5,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2483_SW,2017-07-14 00:00:00,0,0,0,0,0,0,,0,0,1,0,1,0,,,0,0,1,,0,,0
Lauren,Hoyle,39.493,-121.041,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.5,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2483_SW,2017-07-15 00:00:00,0,0,0,0,0,0,,0,0,1,0,1,0,,,0,1,1,,0,,0
Lauren,Hoyle,39.493,-121.041,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.5,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2483_SW,2017-07-16 00:00:00,0,0,0,0,0,0,,0,0,1,0,1,0,,,0,0,1,,0,,0
Lauren,Hoyle,39.493,-121.041,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.5,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2483_SW,2017-07-17 00:00:00,0,0,0,0,0,0,,0,0,1,0,0,0,,,0,0,1,,0,,0
Lauren,Hoyle,39.5008,-120.98736,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.5,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2531_SE,2017-07-11 00:00:00,0,0,0,0,0,0,,0,0,1,0,0,0,,,0,0,0,,0,,0
Lauren,Hoyle,39.5008,-120.98736,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.5,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2531_SE,2017-07-12 00:00:00,0,0,0,0,0,0,,0,0,1,0,0,0,,,0,0,0,,0,,0
Lauren,Hoyle,39.5008,-120.98736,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.5,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2531_SE,2017-07-13 00:00:00,0,0,0,0,0,0,,0,0,1,0,0,0,,,0,0,0,,0,,0
Lauren,Hoyle,39.5008,-120.98736,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.5,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2531_SE,2017-07-14 00:00:00,0,0,0,0,0,0,,0,0,1,0,0,0,,,0,0,0,,0,,0
Lauren,Hoyle,39.5008,-120.98736,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.5,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2531_SE,2017-07-15 00:00:00,0,0,0,0,0,0,,0,0,1,0,0,0,,,0,0,0,,0,,0
Lauren,Hoyle,39.5008,-120.98736,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.5,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2531_SE,2017-07-16 00:00:00,0,0,0,0,0,0,,0,0,1,0,0,0,,,0,0,0,,0,,0
Lauren,Hoyle,39.5008,-120.98736,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.5,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2531_SE,2017-07-17 00:00:00,0,0,0,0,0,0,,0,0,1,0,0,0,,,1,0,0,,0,,0
Lauren,Hoyle,39.545,-120.98887,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2538_NE,2017-07-10 00:00:00,0,0,0,0,0,0,,0,1,1,1,1,0,,,1,1,0,,0,,0
Lauren,Hoyle,39.545,-120.98887,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2538_NE,2017-07-11 00:00:00,0,0,0,0,0,0,,0,0,1,0,1,0,,,1,1,0,,0,,0
Lauren,Hoyle,39.545,-120.98887,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2538_NE,2017-07-12 00:00:00,0,0,0,0,0,0,,0,0,1,0,1,0,,,1,1,0,,0,,0
Lauren,Hoyle,39.545,-120.98887,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2538_NE,2017-07-13 00:00:00,0,0,0,0,0,0,,1,1,1,0,1,0,,,1,1,0,,0,,0
Lauren,Hoyle,39.545,-120.98887,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2538_NE,2017-07-14 00:00:00,0,0,0,0,0,0,,1,0,1,0,1,0,,,1,1,0,,0,,0
Lauren,Hoyle,39.545,-120.98887,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2538_NE,2017-07-15 00:00:00,0,0,0,0,0,0,,0,1,1,0,1,1,,,0,0,0,,0,,0
Lauren,Hoyle,39.545,-120.98887,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2538_NE,2017-07-16 00:00:00,0,0,0,0,0,0,,1,0,1,1,1,0,,,1,0,0,,0,,0
Lauren,Hoyle,39.545,-120.98887,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2538_NE,2017-07-17 00:00:00,0,0,0,0,0,0,,1,0,1,0,1,0,,,0,0,0,,0,,1
Lauren,Hoyle,39.474,-121.068,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2576_SW,2017-07-10 00:00:00,0,1,0,0,0,0,,0,0,1,0,0,0,,,1,1,1,,0,,0
Lauren,Hoyle,39.474,-121.068,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2576_SW,2017-07-11 00:00:00,0,0,1,0,0,0,,0,0,1,0,0,0,,,0,1,1,,0,,0
Lauren,Hoyle,39.474,-121.068,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2576_SW,2017-07-12 00:00:00,0,0,1,0,0,0,,0,0,1,0,1,0,,,0,1,1,,0,,0
Lauren,Hoyle,39.474,-121.068,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2576_SW,2017-07-13 00:00:00,0,0,1,0,0,0,,0,0,1,0,1,0,,,0,1,1,,0,,0
Lauren,Hoyle,39.474,-121.068,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2576_SW,2017-07-14 00:00:00,0,0,1,0,0,0,,0,0,1,0,1,0,,,0,1,1,,0,,0
Lauren,Hoyle,39.474,-121.068,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2576_SW,2017-07-15 00:00:00,0,0,1,0,0,0,,0,0,1,0,0,0,,,1,1,1,,0,,0
Lauren,Hoyle,39.474,-121.068,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2576_SW,2017-07-16 00:00:00,0,0,1,0,0,0,,0,0,1,1,1,0,,,1,1,1,,0,,0
Lauren,Hoyle,39.474,-121.068,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_2576_SW,2017-07-17 00:00:00,0,0,1,0,0,0,,0,0,1,0,1,1,,,0,1,1,,0,,0
