first_name,last_name,y_coord,x_coord,det_mfg,det_model,mic_type,refl_type,mic_ht,mic_ht_units,call_id_1,call_id_2,site_id,det_id,night,anpa,cora,coto,epfu,euma,eupe,idph,labo,labl,laci,lano,lase,laxa,myar,myau,myca,myci,myev,mygr,myle,mylu,myse,myso,myth,myve,myvo,myyu,nyfe,nyhu,nyma,pahe,pesu,tabr
Matt,Wilson,39.48453,-82.31665,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Wayne National Forest,4623_Kern3,2021-07-20 00:00:00,,,,1,,,,1,,1,1,,,,,,,,,0,0,0,0,,,,,,1,,,1,
Matt,Wilson,39.48453,-82.31665,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Wayne National Forest,4623_Kern3,2021-07-21 00:00:00,,,,1,,,,1,,1,0,,,,,,,,,0,0,0,0,,,,,,1,,,1,
Matt,Wilson,39.48453,-82.31665,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Wayne National Forest,4623_Kern3,2021-07-22 00:00:00,,,,1,,,,1,,1,0,,,,,,,,,0,0,0,0,,,,,,1,,,0,
Matt,Wilson,39.48453,-82.31665,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Wayne National Forest,4623_Purdum2,2021-07-19 00:00:00,,,,1,,,,1,,1,1,,,,,,,,,0,0,0,0,,,,,,1,,,1,
Matt,Wilson,39.48453,-82.31665,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Wayne National Forest,4623_Purdum2,2021-07-20 00:00:00,,,,1,,,,1,,1,1,,,,,,,,,0,0,0,0,,,,,,0,,,1,
Matt,Wilson,39.48453,-82.31665,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Wayne National Forest,4623_Purdum2,2021-07-21 00:00:00,,,,1,,,,1,,1,0,,,,,,,,,0,0,0,0,,,,,,0,,,1,
Matt,Wilson,39.48453,-82.31665,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Wayne National Forest,4623_Purdum2,2021-07-22 00:00:00,,,,1,,,,1,,1,0,,,,,,,,,0,0,0,0,,,,,,0,,,1,
Matt,Wilson,39.48453,-82.31665,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Wayne National Forest,4623_Todd4,2021-07-19 00:00:00,,,,1,,,,1,,1,0,,,,,,,,,0,0,0,0,,,,,,0,,,0,
Matt,Wilson,39.48453,-82.31665,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Wayne National Forest,4623_Todd4,2021-07-20 00:00:00,,,,1,,,,1,,1,0,,,,,,,,,0,0,0,0,,,,,,0,,,0,
Matt,Wilson,39.48453,-82.31665,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Wayne National Forest,4623_Todd4,2021-07-21 00:00:00,,,,1,,,,1,,1,1,,,,,,,,,0,0,0,0,,,,,,0,,,0,
Matt,Wilson,39.48453,-82.31665,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Wayne National Forest,4623_Todd4,2021-07-22 00:00:00,,,,1,,,,1,,1,0,,,,,,,,,0,0,0,0,,,,,,0,,,0,
Jeremy,Mears,43.9457,-72.9863,Pettersson,D500X,M500,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_CHTFLD,2021-06-30 00:00:00,,,,1,,,,0,,1,0,,,,,,,,,0,1,0,0,,,,,,,,,0,
Jeremy,Mears,43.9457,-72.9863,Pettersson,D500X,M500,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_CHTFLD,2021-07-01 00:00:00,,,,1,,,,0,,1,1,,,,,,,,,0,1,0,0,,,,,,,,,0,
Jeremy,Mears,43.96187,-73.00604,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_FROST,2021-06-29 00:00:00,,,,0,,,,0,,1,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Jeremy,Mears,43.96187,-73.00604,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_FROST,2021-06-30 00:00:00,,,,1,,,,0,,1,1,,,,,,,,,0,1,0,0,,,,,,,,,0,
Jeremy,Mears,43.96187,-73.00604,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_FROST,2021-07-01 00:00:00,,,,0,,,,1,,1,1,,,,,,,,,0,0,0,0,,,,,,,,,0,
Jeremy,Mears,43.96187,-73.00604,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_FROST,2021-07-02 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Jeremy,Mears,43.96187,-73.00604,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_FROST,2021-07-03 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Jeremy,Mears,43.96187,-73.00604,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_FROST,2021-07-04 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Jeremy,Mears,43.96187,-73.00604,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_FROST,2021-07-05 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Jeremy,Mears,43.91756,-73.03185,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_MOOSE,2021-06-29 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Jeremy,Mears,43.91756,-73.03185,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_MOOSE,2021-06-30 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Jeremy,Mears,43.91756,-73.03185,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_MOOSE,2021-07-01 00:00:00,,,,1,,,,0,,1,0,,,,,,,,,0,1,0,0,,,,,,,,,0,
Jeremy,Mears,43.91756,-73.03185,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_MOOSE,2021-07-02 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Jeremy,Mears,43.91756,-73.03185,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_MOOSE,2021-07-03 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Jeremy,Mears,43.91756,-73.03185,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_MOOSE,2021-07-04 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Jeremy,Mears,43.91756,-73.03185,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_MOOSE,2021-07-05 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Jeremy,Mears,43.99232,-72.96733,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_STMMLL,2021-06-29 00:00:00,,,,1,,,,0,,1,0,,,,,,,,,0,1,0,0,,,,,,,,,0,
Jeremy,Mears,43.99232,-72.96733,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_STMMLL,2021-06-30 00:00:00,,,,1,,,,0,,1,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Jeremy,Mears,43.99232,-72.96733,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_STMMLL,2021-07-01 00:00:00,,,,0,,,,1,,1,0,,,,,,,,,0,1,0,0,,,,,,,,,0,
Jeremy,Mears,43.99232,-72.96733,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_STMMLL,2021-07-02 00:00:00,,,,0,,,,0,,1,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Jeremy,Mears,43.99232,-72.96733,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_STMMLL,2021-07-03 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Jeremy,Mears,43.99232,-72.96733,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,10903_STMMLL,2021-07-04 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Jeremy,Mears,42.99159,-72.981964,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,67291_FR71,2021-06-17 00:00:00,,,,1,,,,0,,1,1,,,,,,,,,0,1,0,0,,,,,,,,,0,
Jeremy,Mears,42.99159,-72.981964,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,67291_FR71,2021-06-18 00:00:00,,,,1,,,,0,,1,0,,,,,,,,,0,1,0,0,,,,,,,,,0,
Jeremy,Mears,42.99159,-72.981964,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,67291_FR71,2021-06-19 00:00:00,,,,1,,,,0,,1,1,,,,,,,,,0,1,0,0,,,,,,,,,0,
Jeremy,Mears,42.99159,-72.981964,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,67291_FR71,2021-06-20 00:00:00,,,,1,,,,0,,1,1,,,,,,,,,0,1,0,0,,,,,,,,,0,
Jeremy,Mears,42.99159,-72.981964,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,67291_FR71,2021-06-21 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Jeremy,Mears,42.99111,-72.98191,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,67291_GROUT,2021-06-17 00:00:00,,,,1,,,,0,,1,1,,,,,,,,,0,1,0,0,,,,,,,,,0,
Jeremy,Mears,42.99111,-72.98191,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,67291_GROUT,2021-06-18 00:00:00,,,,1,,,,0,,1,0,,,,,,,,,0,1,0,0,,,,,,,,,0,
Jeremy,Mears,42.99111,-72.98191,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,67291_GROUT,2021-06-19 00:00:00,,,,1,,,,0,,1,1,,,,,,,,,0,1,0,0,,,,,,,,,0,
Jeremy,Mears,42.99111,-72.98191,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,67291_GROUT,2021-06-20 00:00:00,,,,1,,,,0,,1,0,,,,,,,,,0,1,0,0,,,,,,,,,0,
Jeremy,Mears,42.99111,-72.98191,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,67291_GROUT,2021-06-21 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Jeremy,Mears,42.98972,-72.89738,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,67291_HANDLE,2021-06-17 00:00:00,,,,1,,,,0,,0,0,,,,,,,,,0,1,0,0,,,,,,,,,0,
Jeremy,Mears,42.98972,-72.89738,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,67291_HANDLE,2021-06-18 00:00:00,,,,1,,,,0,,1,0,,,,,,,,,0,1,0,0,,,,,,,,,0,
Jeremy,Mears,42.98972,-72.89738,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,67291_HANDLE,2021-06-19 00:00:00,,,,1,,,,0,,1,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Jeremy,Mears,42.98972,-72.89738,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,67291_HANDLE,2021-06-20 00:00:00,,,,1,,,,0,,1,0,,,,,,,,,0,1,0,0,,,,,,,,,0,
Jeremy,Mears,42.98972,-72.89738,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,67291_HANDLE,2021-06-21 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Jeremy,Mears,43.02274,-72.89983,Pettersson,D500X,M500,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,67291_WILLIS,2021-06-17 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,1,0,0,,,,,,,,,0,
Jeremy,Mears,43.02274,-72.89983,Pettersson,D500X,M500,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,67291_WILLIS,2021-06-18 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,1,0,0,,,,,,,,,0,
Jeremy,Mears,43.02274,-72.89983,Pettersson,D500X,M500,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,67291_WILLIS,2021-06-19 00:00:00,,,,0,,,,0,,1,0,,,,,,,,,0,1,0,0,,,,,,,,,0,
Jeremy,Mears,43.02274,-72.89983,Pettersson,D500X,M500,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,67291_WILLIS,2021-06-20 00:00:00,,,,1,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Jeremy,Mears,43.02274,-72.89983,Pettersson,D500X,M500,None,4.0,meters,Sonobat 4,Personal Experience,Green Mountain National Forest,67291_WILLIS,2021-06-21 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Leighlan,Prout,44.02522,-71.23876,Pettersson,D500X,M500,None,3.0,meters,Sonobat 4,Personal Experience,White Mountain National Forest,375_NE,2021-07-21 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,1,0,0,0,,,,,,,,,0,
Leighlan,Prout,44.02522,-71.23876,Pettersson,D500X,M500,None,3.0,meters,Sonobat 4,Personal Experience,White Mountain National Forest,375_NE,2021-07-22 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,1,0,0,0,,,,,,,,,0,
Leighlan,Prout,44.004704,-71.28158,Pettersson,D500X,M500,None,3.0,meters,Sonobat 4,Personal Experience,White Mountain National Forest,375_SW,2021-07-21 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Leighlan,Prout,44.004704,-71.28158,Pettersson,D500X,M500,None,3.0,meters,Sonobat 4,Personal Experience,White Mountain National Forest,375_SW,2021-07-22 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Leighlan,Prout,44.004704,-71.28158,Pettersson,D500X,M500,None,3.0,meters,Sonobat 4,Personal Experience,White Mountain National Forest,375_SW,2021-07-23 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Leighlan,Prout,44.004704,-71.28158,Pettersson,D500X,M500,None,3.0,meters,Sonobat 4,Personal Experience,White Mountain National Forest,375_SW,2021-07-24 00:00:00,,,,0,,,,0,,0,1,,,,,,,,,0,0,0,0,,,,,,,,,0,
Leighlan,Prout,44.004704,-71.28158,Pettersson,D500X,M500,None,3.0,meters,Sonobat 4,Personal Experience,White Mountain National Forest,375_SW,2021-07-25 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Leighlan,Prout,44.004704,-71.28158,Pettersson,D500X,M500,None,3.0,meters,Sonobat 4,Personal Experience,White Mountain National Forest,375_SW,2021-07-26 00:00:00,,,,0,,,,0,,0,0,,,,,,,,,0,0,0,0,,,,,,,,,0,
Roy,Bridgman,39.13184,-120.78123,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,1834_2538_NW_Forbes,2021-06-03 00:00:00,0,,0,1,1,0,,,0,0,1,,,,,1,0,0,,,0,,,1,,0,1,,,,0,,1
Roy,Bridgman,39.13184,-120.78123,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,1834_2538_NW_Forbes,2021-06-04 00:00:00,0,,0,1,0,0,,,0,1,1,,,,,1,0,0,,,0,,,1,,0,0,,,,0,,1
Roy,Bridgman,39.13184,-120.78123,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,1834_2538_NW_Forbes,2021-06-05 00:00:00,0,,0,1,0,0,,,0,0,1,,,,,1,0,1,,,0,,,1,,0,0,,,,0,,0
Roy,Bridgman,39.13184,-120.78123,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,1834_2538_NW_Forbes,2021-06-06 00:00:00,0,,0,1,0,0,,,0,0,0,,,,,1,0,0,,,0,,,1,,0,0,,,,0,,1
Roy,Bridgman,39.14506,-120.75735,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,1834_2576_NE_BigRes,2021-06-03 00:00:00,0,,0,0,0,0,,,0,1,1,,,,,1,0,0,,,0,,,1,,0,1,,,,0,,1
Roy,Bridgman,39.14506,-120.75735,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,1834_2576_NE_BigRes,2021-06-04 00:00:00,0,,0,0,0,0,,,0,1,1,,,,,1,0,0,,,0,,,1,,0,1,,,,0,,1
Roy,Bridgman,39.14506,-120.75735,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,1834_2576_NE_BigRes,2021-06-05 00:00:00,0,,0,1,0,0,,,1,1,1,,,,,1,0,0,,,0,,,1,,0,1,,,,0,,1
Roy,Bridgman,39.14506,-120.75735,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,1834_2576_NE_BigRes,2021-06-06 00:00:00,0,,0,0,1,0,,,0,1,1,,,,,1,0,0,,,0,,,1,,0,1,,,,0,,1
Roy,Bridgman,39.10088,-120.7348,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,1834_2715_SE_Sellier,2021-06-03 00:00:00,0,,0,0,0,0,,,0,0,0,,,,,1,0,0,,,0,,,1,,0,0,,,,0,,0
Roy,Bridgman,39.10088,-120.7348,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,1834_2715_SE_Sellier,2021-06-04 00:00:00,0,,0,0,0,0,,,0,0,0,,,,,1,0,1,,,0,,,1,,0,0,,,,0,,0
Roy,Bridgman,39.10088,-120.7348,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,1834_2715_SE_Sellier,2021-06-05 00:00:00,0,,0,0,0,0,,,0,0,0,,,,,1,0,1,,,0,,,0,,0,1,,,,0,,0
Roy,Bridgman,39.10088,-120.7348,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,1834_2715_SE_Sellier,2021-06-06 00:00:00,0,,0,0,0,0,,,0,0,0,,,,,1,0,0,,,0,,,0,,0,0,,,,0,,0
Roy,Bridgman,39.09921,-120.76542,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,1834_4263_SW_Brimstone,2021-06-03 00:00:00,0,,0,1,0,0,,,0,1,1,,,,,1,0,1,,,0,,,0,,0,0,,,,0,,0
Roy,Bridgman,39.09921,-120.76542,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,1834_4263_SW_Brimstone,2021-06-04 00:00:00,0,,0,1,0,0,,,0,1,1,,,,,1,0,1,,,0,,,0,,0,1,,,,0,,0
Roy,Bridgman,39.09921,-120.76542,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,1834_4263_SW_Brimstone,2021-06-05 00:00:00,0,,0,1,0,0,,,0,0,1,,,,,1,0,1,,,0,,,0,,0,1,,,,0,,0
Roy,Bridgman,39.09921,-120.76542,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,1834_4263_SW_Brimstone,2021-06-06 00:00:00,0,,0,1,0,0,,,0,1,1,,,,,1,0,0,,,0,,,0,,0,1,,,,0,,0
Kat,Perlman,39.545017,-120.98859,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_NE_CalIda,2021-05-28 00:00:00,0,,0,0,0,0,,,0,0,1,,,,,1,0,1,,,0,,,1,,0,0,,,,0,,1
Kat,Perlman,39.545017,-120.98859,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_NE_CalIda,2021-05-29 00:00:00,0,,0,0,0,0,,,0,0,1,,,,,1,0,1,,,0,,,1,,0,0,,,,0,,1
Kat,Perlman,39.545017,-120.98859,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_NE_CalIda,2021-05-30 00:00:00,0,,0,0,0,0,,,0,1,1,,,,,1,0,1,,,0,,,1,,0,1,,,,0,,0
Kat,Perlman,39.545017,-120.98859,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_NE_CalIda,2021-05-31 00:00:00,0,,1,1,0,0,,,0,0,1,,,,,1,0,1,,,0,,,1,,0,0,,,,0,,0
Kat,Perlman,39.50708,-121.00302,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_SE_IndianCreek,2021-05-28 00:00:00,0,,0,0,0,0,,,0,0,1,,,,,1,0,1,,,0,,,1,,0,0,,,,0,,1
Kat,Perlman,39.50708,-121.00302,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_SE_IndianCreek,2021-05-29 00:00:00,0,,0,0,0,0,,,0,0,1,,,,,1,0,1,,,1,,,0,,0,0,,,,0,,0
Kat,Perlman,39.50708,-121.00302,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_SE_IndianCreek,2021-05-30 00:00:00,0,,0,1,0,0,,,0,0,1,,,,,1,0,1,,,1,,,1,,0,1,,,,0,,0
Kat,Perlman,39.50708,-121.00302,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_SE_IndianCreek,2021-05-31 00:00:00,0,,1,1,0,0,,,0,0,1,,,,,1,0,1,,,0,,,1,,0,1,,,,0,,0
Kat,Perlman,39.495014,-121.03973,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_SW_Jouberts,2021-05-28 00:00:00,0,,0,1,0,0,,,0,1,1,,,,,1,0,0,,,0,,,0,,0,1,,,,0,,1
Kat,Perlman,39.495014,-121.03973,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_SW_Jouberts,2021-05-29 00:00:00,0,,0,0,0,0,,,0,1,1,,,,,1,0,0,,,0,,,0,,0,0,,,,0,,1
Kat,Perlman,39.495014,-121.03973,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_SW_Jouberts,2021-05-30 00:00:00,0,,0,1,0,0,,,1,1,1,,,,,1,0,0,,,0,,,0,,0,0,,,,0,,1
Kat,Perlman,39.495014,-121.03973,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_SW_Jouberts,2021-05-31 00:00:00,0,,0,1,0,0,,,0,1,1,,,,,1,0,0,,,1,,,1,,0,0,,,,0,,0
Kat,Perlman,39.476414,-121.06283,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_SW_Pendola,2021-05-28 00:00:00,0,,0,0,0,0,,,0,0,0,,,,,1,0,0,,,0,,,0,,0,0,,,,0,,0
Kat,Perlman,39.476414,-121.06283,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_SW_Pendola,2021-05-29 00:00:00,0,,0,0,0,0,,,0,0,0,,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0
Kat,Perlman,39.476414,-121.06283,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_SW_Pendola,2021-05-30 00:00:00,0,,0,0,0,0,,,0,0,0,,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0
Kat,Perlman,39.476414,-121.06283,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,Tahoe National Forest,2602_SW_Pendola,2021-05-31 00:00:00,0,,0,0,0,0,,,0,0,0,,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0
